clearing_day,market,product,contract,tdate,bartime,mask,open,high,low,close,volume,value,vwap,market_cn,year
20170315,XDCE,JM,JM1801,20170314,21:04,5,0,1186.0,0,1185.5,7,497970,1185.64,大商所,2017
20170322,XDCE,A,A1801,20170321,21:01,5,0,3905.0,0,3905.0,15,585690,3904.6,大商所,2017
20170323,XDCE,PP,PP1801,20170323,09:03,5,0,8348.0,0,8334.0,9,375540,8345.33,大商所,2017
20170327,XDCE,J,J1801,20170324,21:21,5,0,1624.5,0,1624.5,1,162450,1624.5,大商所,2017
20170414,XDCE,J,J1801,20170413,21:02,5,0,1583.0,0,1583.0,4,634250,1585.62,大商所,2017
20170418,XDCE,JM,JM1801,20170417,21:02,5,0,1076.0,0,1075.5,4,258150,1075.62,大商所,2017
20170419,XDCE,J,J1801,20170418,21:01,5,0,1500.0,0,1486.5,21,3129000,1490.0,大商所,2017
20170419,XDCE,JM,JM1801,20170418,21:01,5,0,1041.0,0,1033.5,18,1117080,1034.33,大商所,2017
20170420,XDCE,PP,PP1801,20170420,09:01,5,0,7578.0,0,7573.0,13,492310,7574.0,大商所,2017
20170426,XDCE,J,J1801,20170425,21:01,5,0,1508.5,0,1502.5,5,752650,1505.3,大商所,2017
20170426,XDCE,JM,JM1801,20170425,21:02,5,0,1048.0,0,1048.0,2,125730,1047.75,大商所,2017
20170428,XDCE,JM,JM1801,20170427,21:01,5,0,1084.0,0,1084.0,2,129750,1081.25,大商所,2017
20170509,XDCE,M,M1705,20170508,21:17,5,0,2859.0,0,2859.0,12,343080,2859.0,大商所,2017
20170515,XDCE,Y,Y1705,20170515,14:25,5,0,5838.0,0,5838.0,27,1576260,5838.0,大商所,2017
20170523,XDCE,Y,Y1805,20170522,21:17,5,0,6288.0,0,6288.0,1,62880,6288.0,大商所,2017
20170524,XDCE,P,P1805,20170523,21:01,5,0,5310.0,0,5310.0,4,212320,5308.0,大商所,2017
20170525,XDCE,L,L1805,20170525,09:36,5,0,9145.0,0,9145.0,2,91450,9145.0,大商所,2017
20170526,XDCE,L,L1805,20170526,09:13,5,0,9025.0,0,9025.0,8,361000,9025.0,大商所,2017
20170601,XDCE,J,J1805,20170531,21:01,5,0,1283.0,0,1276.5,14,1793300,1280.93,大商所,2017
20170601,XDCE,P,P1805,20170531,21:07,5,0,5106.0,0,5106.0,1,51060,5106.0,大商所,2017
20170602,XDCE,J,J1805,20170601,21:08,5,0,1279.0,0,1279.0,1,127900,1279.0,大商所,2017
20170608,XDCE,A,A1805,20170607,21:03,5,0,3875.0,0,3874.0,5,193710,3874.2,大商所,2017
20170612,XDCE,PP,PP1805,20170612,09:06,5,0,7846.0,0,7846.0,21,823625,7844.05,大商所,2017
20170613,XDCE,L,L1805,20170613,09:01,5,0,8885.0,0,8885.0,19,842825,8871.84,大商所,2017
20170613,XDCE,Y,Y1805,20170612,21:11,5,0,6084.0,0,6084.0,11,669040,6082.18,大商所,2017
20170615,XDCE,P,P1805,20170614,21:03,5,0,5172.0,0,5172.0,3,155060,5168.67,大商所,2017
20170615,XDCE,Y,Y1805,20170614,21:03,5,0,6092.0,0,6092.0,3,182700,6090.0,大商所,2017
20170621,XDCE,V,V1805,20170621,09:03,5,0,5665.0,0,5665.0,1,28325,5665.0,大商所,2017
20170622,XDCE,CS,CS1805,20170622,09:01,5,0,2045.0,0,2045.0,8,163710,2046.38,大商所,2017
20170622,XDCE,Y,Y1805,20170621,21:06,5,0,6070.0,0,6070.0,2,121360,6068.0,大商所,2017
20170623,XDCE,JM,JM1805,20170622,21:31,5,0,987.0,0,982.5,5,295200,984.0,大商所,2017
20170623,XDCE,PP,PP1805,20170623,09:03,5,0,7669.0,0,7669.0,3,114905,7660.33,大商所,2017
20170626,XDCE,Y,Y1805,20170623,21:04,5,0,6016.0,0,6016.0,8,481220,6015.25,大商所,2017
20170627,XDCE,J,J1805,20170626,21:29,5,0,1492.5,0,1492.5,1,149250,1492.5,大商所,2017
20170627,XDCE,P,P1805,20170626,21:01,5,0,5156.0,0,5156.0,18,928860,5160.33,大商所,2017
20170628,XDCE,JM,JM1805,20170627,21:01,5,0,984.0,0,984.0,2,118440,987.0,大商所,2017
20170703,XDCE,V,V1805,20170703,09:13,5,0,6075.0,0,6075.0,2,60750,6075.0,大商所,2017
20170705,XDCE,V,V1805,20170705,09:01,5,0,6030.0,0,6030.0,12,360800,6013.33,大商所,2017
20170706,XDCE,J,J1805,20170705,21:04,5,0,1617.5,0,1617.5,3,485250,1617.5,大商所,2017
20170707,XDCE,L,L1805,20170707,09:01,5,0,8805.0,0,8795.0,13,572275,8804.23,大商所,2017
20170712,XDCE,J,J1805,20170711,21:07,5,0,1693.0,0,1693.0,1,169300,1693.0,大商所,2017
20170718,XDCE,P,P1805,20170717,21:01,5,0,5376.0,0,5376.0,4,215040,5376.0,大商所,2017
20170718,XDCE,Y,Y1805,20170717,21:01,5,0,6292.0,0,6292.0,3,188720,6290.67,大商所,2017
20170731,XDCE,CS,CS1805,20170731,09:01,5,0,1998.0,0,1996.0,20,399730,1998.65,大商所,2017
20170803,XDCE,A,A1805,20170802,21:01,5,0,3889.0,0,3888.0,3,116640,3888.0,大商所,2017
20170808,XDCE,V,V1805,20170808,09:02,5,0,7100.0,0,7100.0,3,106325,7088.33,大商所,2017
20170809,XDCE,JM,JM1805,20170808,21:03,5,0,1227.0,0,1225.0,3,220740,1226.33,大商所,2017
20170815,XDCE,CS,CS1805,20170815,09:01,5,0,2043.0,0,2043.0,2,40890,2044.5,大商所,2017
20170905,XDCE,L,L1709,20170905,09:07,5,0,10120.0,0,10120.0,40,2024000,10120.0,大商所,2017
20170908,XDCE,JM,JM1805,20170907,21:01,5,0,1317.5,0,1316.0,21,1658970,1316.64,大商所,2017
20170918,XDCE,L,L1809,20170918,09:59,5,0,9810.0,0,9810.0,1,49050,9810.0,大商所,2017
20170919,XDCE,P,P1809,20170918,21:02,5,0,5600.0,0,5600.0,3,168180,5606.0,大商所,2017
20170920,XDCE,L,L1809,20170920,10:40,5,0,9605.0,0,9605.0,2,96050,9605.0,大商所,2017
20170920,XDCE,V,V1809,20170920,09:03,5,0,6690.0,0,6690.0,13,434850,6690.0,大商所,2017
20170921,XDCE,A,A1805,20170920,21:01,5,0,3833.0,0,3829.0,68,2603320,3828.41,大商所,2017
20170921,XDCE,L,L1809,20170921,09:08,5,0,9600.0,0,9600.0,1,48000,9600.0,大商所,2017
20170921,XDCE,V,V1809,20170921,09:03,5,0,6605.0,0,6605.0,2,66050,6605.0,大商所,2017
20170925,XDCE,L,L1809,20170925,09:34,5,0,9440.0,0,9440.0,1,47200,9440.0,大商所,2017
20170925,XDCE,PP,PP1809,20170925,09:42,5,0,8600.0,0,8600.0,9,388450,8632.22,大商所,2017
20170927,XDCE,L,L1809,20170927,10:14,5,0,9555.0,0,9555.0,2,95550,9555.0,大商所,2017
20171012,XDCE,CS,CS1809,20171012,09:26,5,0,2074.0,0,2074.0,1,20740,2074.0,大商所,2017
20171013,XDCE,A,A1809,20171012,21:38,5,0,3878.0,0,3878.0,3,116340,3878.0,大商所,2017
20171013,XDCE,Y,Y1809,20171012,21:03,5,0,6256.0,0,6256.0,2,125120,6256.0,大商所,2017
20171017,XDCE,M,M1809,20171016,21:01,5,0,2810.0,0,2810.0,4,112370,2809.25,大商所,2017
20171018,XDCE,JM,JM1809,20171017,21:33,5,0,1116.5,0,1116.5,1,66990,1116.5,大商所,2017
20171018,XDCE,V,V1809,20171018,09:04,5,0,6235.0,0,6235.0,1,31175,6235.0,大商所,2017
20171019,XDCE,JM,JM1809,20171018,21:04,5,0,1139.5,0,1139.5,7,478590,1139.5,大商所,2017
20171020,XDCE,L,L1809,20171020,09:13,5,0,9570.0,0,9570.0,1,47850,9570.0,大商所,2017
20171024,XDCE,L,L1809,20171024,09:10,5,0,9825.0,0,9825.0,1,49125,9825.0,大商所,2017
20171026,XDCE,PP,PP1809,20171026,09:17,5,0,9118.0,0,9118.0,1,45590,9118.0,大商所,2017
20171101,XDCE,P,P1809,20171031,21:01,5,0,5652.0,0,5652.0,4,226260,5656.5,大商所,2017
20171102,XDCE,JM,JM1809,20171101,21:18,5,0,1103.0,0,1103.0,1,66180,1103.0,大商所,2017
20171107,XDCE,J,J1809,20171106,21:01,5,0,1877.0,0,1863.5,5,934750,1869.5,大商所,2017
20171113,XDCE,J,J1809,20171110,21:03,5,0,1875.5,0,1871.0,4,749250,1873.12,大商所,2017
20171113,XDCE,JM,JM1809,20171110,21:03,5,0,1221.0,0,1221.0,2,146520,1221.0,大商所,2017
20171116,XDCE,CS,CS1809,20171116,09:01,5,0,2145.0,0,2145.0,4,85830,2145.75,大商所,2017
20171116,XDCE,JM,JM1809,20171115,21:08,5,0,1161.5,0,1161.0,3,209040,1161.33,大商所,2017
20171117,XDCE,L,L1809,20171117,09:04,5,0,9495.0,0,9485.0,2,94900,9490.0,大商所,2017
20171120,XDCE,JM,JM1809,20171117,21:02,5,0,1171.0,0,1170.5,3,210690,1170.5,大商所,2017
20171120,XDCE,V,V1809,20171120,09:01,5,0,6200.0,0,6195.0,15,464900,6198.67,大商所,2017
20171121,XDCE,PP,PP1809,20171121,09:01,5,0,9224.0,0,9224.0,9,414850,9218.89,大商所,2017
20171127,XDCE,JM,JM1809,20171124,21:01,5,0,1278.5,0,1278.5,10,769020,1281.7,大商所,2017
20171128,XDCE,Y,Y1809,20171127,21:02,5,0,6192.0,0,6192.0,4,247680,6192.0,大商所,2017
20171130,XDCE,A,A1809,20171129,21:13,5,0,3832.0,0,3832.0,4,153280,3832.0,大商所,2017
20171130,XDCE,J,J1809,20171129,21:01,5,0,2028.0,0,2027.0,7,1420700,2029.57,大商所,2017
20171205,XDCE,J,J1809,20171204,21:03,5,0,2088.0,0,2088.0,1,208800,2088.0,大商所,2017
20171211,XDCE,J,J1809,20171208,21:01,5,0,1978.0,0,1978.0,3,593400,1978.0,大商所,2017
20171212,XDCE,J,J1809,20171211,21:02,5,0,2002.0,0,2002.0,20,4005900,2002.95,大商所,2017
20171214,XDCE,J,J1809,20171213,21:03,5,0,1965.0,0,1964.5,3,589450,1964.83,大商所,2017
20171222,XDCE,A,A1809,20171221,21:03,5,0,3690.0,0,3690.0,1,36900,3690.0,大商所,2017
20171222,XDCE,PP,PP1809,20171222,09:01,5,0,9184.0,0,9184.0,22,1009895,9180.86,大商所,2017
20171226,XDCE,A,A1809,20171225,21:01,5,0,3700.0,0,3695.0,7,258840,3697.71,大商所,2017
20180103,XDCE,A,A1809,20180102,21:01,5,0,3712.0,0,3707.0,23,852760,3707.65,大商所,2018
20180103,XDCE,V,V1801,20180103,10:46,5,0,6620.0,0,6620.0,6,198600,6620.0,大商所,2018
20180105,XDCE,CS,CS1809,20180105,09:01,5,0,2190.0,0,2189.0,36,788320,2189.78,大商所,2018
20180105,XDCE,J,J1809,20180104,21:02,5,0,1989.0,0,1989.0,8,1592450,1990.56,大商所,2018
20180109,XDCE,Y,Y1801,20180109,13:55,5,0,5422.0,0,5422.0,20,1084400,5422.0,大商所,2018
20180116,XDCE,Y,Y1901,20180115,21:04,5,0,5998.0,0,5998.0,15,901100,6007.33,大商所,2018
20180117,XDCE,V,V1901,20180117,09:28,5,0,6615.0,0,6610.0,2,66125,6612.5,大商所,2018
20180118,XDCE,J,J1809,20180117,21:01,5,0,1915.0,0,1915.0,2,382700,1913.5,大商所,2018
20180119,XDCE,JM,JM1901,20180118,22:37,5,0,1234.0,0,1234.0,1,74040,1234.0,大商所,2018
20180122,XDCE,JM,JM1901,20180119,22:09,5,0,1253.0,0,1253.0,2,150090,1250.75,大商所,2018
20180122,XDCE,P,P1901,20180119,21:37,5,0,5230.0,0,5230.0,1,52300,5230.0,大商所,2018
20180123,XDCE,J,J1809,20180122,21:02,5,0,1943.0,0,1942.5,10,1942850,1942.85,大商所,2018
20180124,XDCE,JM,JM1901,20180124,09:30,5,0,1242.5,0,1242.5,1,74550,1242.5,大商所,2018
20180125,XDCE,P,P1901,20180124,21:01,5,0,5298.0,0,5298.0,2,105960,5298.0,大商所,2018
20180125,XDCE,Y,Y1901,20180124,21:50,5,0,6016.0,0,6016.0,1,60160,6016.0,大商所,2018
20180126,XDCE,J,J1901,20180125,21:17,5,0,1953.5,0,1953.5,1,195350,1953.5,大商所,2018
20180126,XDCE,JM,JM1901,20180126,09:11,5,0,1241.0,0,1241.0,1,74460,1241.0,大商所,2018
20180201,XDCE,B,B1901,20180201,10:13,5,0,3120.0,0,3120.0,10,312000,3120.0,大商所,2018
20180202,XDCE,A,A1901,20180201,21:01,5,0,3638.0,0,3638.0,3,109180,3639.33,大商所,2018
20180205,XDCE,PP,PP1901,20180205,09:14,5,0,9261.0,0,9261.0,1,46305,9261.0,大商所,2018
20180212,XDCE,J,J1901,20180209,21:51,5,0,1976.0,0,1976.0,1,197600,1976.0,大商所,2018
20180212,XDCE,PP,PP1901,20180212,11:29,5,0,9105.0,0,9105.0,1,45525,9105.0,大商所,2018
20180223,XDCE,A,A1901,20180222,21:13,5,0,3755.0,0,3755.0,3,112650,3755.0,大商所,2018
20180223,XDCE,JM,JM1901,20180222,21:30,5,0,1281.5,0,1281.5,2,153690,1280.75,大商所,2018
20180226,XDCE,B,B1805,20180223,21:02,5,0,3364.0,0,3364.0,4,134410,3360.25,大商所,2018
20180226,XDCE,JM,JM1901,20180223,22:08,5,0,1290.0,0,1290.0,1,77400,1290.0,大商所,2018
20180228,XDCE,P,P1901,20180227,21:01,5,0,5264.0,0,5264.0,2,105280,5264.0,大商所,2018
20180301,XDCE,JM,JM1901,20180228,22:15,5,0,1297.0,0,1297.0,1,77820,1297.0,大商所,2018
20180302,XDCE,B,B1805,20180301,21:01,5,0,3404.0,0,3404.0,18,610490,3391.61,大商所,2018
20180302,XDCE,B,B1809,20180301,21:01,5,0,3475.0,0,3475.0,10,346550,3465.5,大商所,2018
20180302,XDCE,JM,JM1901,20180301,23:04,5,0,1283.0,0,1283.0,1,76980,1283.0,大商所,2018
20180305,XDCE,J,J1901,20180302,21:10,5,0,2055.5,0,2055.5,1,205550,2055.5,大商所,2018
20180305,XDCE,L,L1901,20180305,09:06,5,0,9445.0,0,9445.0,4,188900,9445.0,大商所,2018
20180306,XDCE,JM,JM1901,20180306,10:00,5,0,1279.0,0,1279.0,1,76740,1279.0,大商所,2018
20180306,XDCE,PP,PP1901,20180306,09:14,5,0,9250.0,0,9250.0,2,92510,9251.0,大商所,2018
20180308,XDCE,B,B1809,20180307,21:01,5,0,3422.0,0,3422.0,10,342720,3427.2,大商所,2018
20180308,XDCE,PP,PP1901,20180308,10:42,5,0,9184.0,0,9183.0,3,137755,9183.67,大商所,2018
20180309,XDCE,A,A1901,20180308,21:37,5,0,3811.0,0,3811.0,2,76210,3810.5,大商所,2018
20180312,XDCE,Y,Y1901,20180309,21:01,5,0,5952.0,0,5952.0,7,416460,5949.43,大商所,2018
20180315,XDCE,L,L1901,20180315,09:01,5,0,9325.0,0,9320.0,7,326450,9327.14,大商所,2018
20180315,XDCE,PP,PP1901,20180315,09:50,5,0,9065.0,0,9065.0,1,45325,9065.0,大商所,2018
20180319,XDCE,L,L1901,20180319,09:01,5,0,9260.0,0,9250.0,8,370400,9260.0,大商所,2018
20180320,XDCE,A,A1901,20180319,21:04,5,0,3820.0,0,3820.0,1,38200,3820.0,大商所,2018
20180320,XDCE,PP,PP1901,20180320,09:13,5,0,8861.0,0,8855.0,3,133080,8872.0,大商所,2018
20180322,XDCE,J,J1901,20180321,21:12,5,0,1810.0,0,1810.0,1,181000,1810.0,大商所,2018
20180326,XDCE,L,L1901,20180326,09:01,5,0,9100.0,0,9080.0,72,3271625,9087.85,大商所,2018
20180328,XDCE,J,J1901,20180327,21:04,5,0,1715.5,0,1715.5,3,514600,1715.33,大商所,2018
20180329,XDCE,JD,JD1901,20180329,09:01,5,0,3770.0,0,3761.0,7,263710,3767.29,大商所,2018
20180418,XDCE,B,B1901,20180417,21:06,5,0,3677.0,0,3677.0,12,443140,3692.83,大商所,2018
20180420,XDCE,V,V1901,20180420,09:01,5,0,6590.0,0,6590.0,32,1055400,6596.25,大商所,2018
20180423,XDCE,A,A1901,20180420,21:01,5,0,3950.0,0,3941.0,39,1537890,3943.31,大商所,2018
20180425,XDCE,B,B1901,20180424,21:01,5,0,3618.0,0,3618.0,7,253910,3627.29,大商所,2018
20180425,XDCE,JM,JM1901,20180424,21:01,5,0,1140.0,0,1140.0,3,205410,1141.17,大商所,2018
20180426,XDCE,J,J1901,20180425,21:02,5,0,1875.0,0,1875.0,1,187500,1875.0,大商所,2018
20180502,XDCE,Y,Y1805,20180502,09:01,5,0,5488.0,0,5488.0,36,1982940,5508.17,大商所,2018
20180504,XDCE,A,A1901,20180503,21:02,5,0,3920.0,0,3919.0,16,627040,3919.0,大商所,2018
20180504,XDCE,Y,Y1805,20180503,21:05,5,0,5546.0,0,5546.0,1,55460,5546.0,大商所,2018
20180508,XDCE,A,A1901,20180507,21:01,5,0,3921.0,0,3921.0,5,196170,3923.4,大商所,2018
20180514,XDCE,J,J1805,20180514,09:03,5,0,1945.0,0,1945.0,2,386450,1932.25,大商所,2018
20180516,XDCE,Y,Y1905,20180515,21:06,5,0,6028.0,0,6028.0,19,1149820,6051.68,大商所,2018
20180517,XDCE,L,L1905,20180517,09:07,5,0,9330.0,0,9325.0,3,139900,9326.67,大商所,2018
20180517,XDCE,PP,PP1905,20180517,09:28,5,0,9184.0,0,9184.0,1,45920,9184.0,大商所,2018
20180524,XDCE,A,A1905,20180523,21:26,5,0,3783.0,0,3783.0,1,37830,3783.0,大商所,2018
20180525,XDCE,A,A1905,20180524,21:08,5,0,3816.0,0,3816.0,1,38160,3816.0,大商所,2018
20180529,XDCE,JM,JM1905,20180529,10:00,5,0,1178.0,0,1178.0,2,141360,1178.0,大商所,2018
20180529,XDCE,PP,PP1905,20180529,13:31,5,0,8982.0,0,8982.0,2,89820,8982.0,大商所,2018
20180530,XDCE,P,P1905,20180529,21:03,5,0,5240.0,0,5240.0,1,52400,5240.0,大商所,2018
20180531,XDCE,A,A1905,20180530,21:35,5,0,3847.0,0,3847.0,1,38470,3847.0,大商所,2018
20180601,XDCE,V,V1905,20180601,09:49,5,0,6525.0,0,6525.0,1,32625,6525.0,大商所,2018
20180604,XDCE,A,A1905,20180604,09:02,5,0,3855.0,0,3855.0,1,38550,3855.0,大商所,2018
20180604,XDCE,Y,Y1905,20180601,21:04,5,0,6112.0,0,6112.0,6,366600,6110.0,大商所,2018
20180605,XDCE,P,P1905,20180604,21:06,5,0,5326.0,0,5326.0,27,1438800,5328.89,大商所,2018
20180608,XDCE,PP,PP1905,20180608,09:03,5,0,9221.0,0,9221.0,2,92210,9221.0,大商所,2018
20180611,XDCE,J,J1905,20180611,09:15,5,0,1948.0,0,1946.0,3,584000,1946.67,大商所,2018
20180614,XDCE,C,C1905,20180614,09:01,5,0,1881.0,0,1880.0,156,2932770,1879.98,大商所,2018
20180615,XDCE,B,B1901,20180614,21:01,5,0,3421.0,0,3418.0,197,6735620,3419.1,大商所,2018
20180620,XDCE,PP,PP1901,20180620,09:01,5,0,9139.0,0,9137.0,57,2602175,9130.44,大商所,2018
20180621,XDCE,C,C1905,20180621,09:01,5,0,1888.0,0,1886.0,29,547320,1887.31,大商所,2018
20180622,XDCE,I,I1905,20180621,21:01,5,0,462.0,0,461.5,35,1618200,462.343,大商所,2018
20180626,XDCE,A,A1901,20180625,21:01,5,0,3750.0,0,3747.0,77,2885730,3747.7,大商所,2018
20180703,XDCE,A,A1905,20180702,21:01,5,0,3849.0,0,3849.0,4,154040,3851.0,大商所,2018
20180703,XDCE,B,B1905,20180702,21:04,5,0,3385.0,0,3385.0,1,33850,3385.0,大商所,2018
20180703,XDCE,J,J1905,20180702,21:03,5,0,1909.0,0,1909.0,1,190900,1909.0,大商所,2018
20180703,XDCE,P,P1905,20180702,21:03,5,0,5058.0,0,5058.0,13,657640,5058.77,大商所,2018
20180703,XDCE,PP,PP1905,20180703,11:21,5,0,9125.0,0,9125.0,2,91200,9120.0,大商所,2018
20180704,XDCE,PP,PP1905,20180704,10:00,5,0,9140.0,0,9140.0,1,45700,9140.0,大商所,2018
20180711,XDCE,B,B1901,20180710,21:01,5,0,3522.0,0,3517.0,26,914710,3518.11,大商所,2018
20180711,XDCE,I,I1903,20180710,22:44,5,0,462.0,0,462.0,1,46200,462.0,大商所,2018
20180711,XDCE,JM,JM1905,20180710,21:05,5,0,1110.0,0,1110.0,1,66600,1110.0,大商所,2018
20180713,XDCE,JM,JM1905,20180712,21:32,5,0,1114.0,0,1114.0,2,133680,1114.0,大商所,2018
20180717,XDCE,JM,JM1905,20180716,21:09,5,0,1102.0,0,1102.0,2,132240,1102.0,大商所,2018
20180718,XDCE,P,P1905,20180717,21:01,5,0,4846.0,0,4846.0,2,96920,4846.0,大商所,2018
20180719,XDCE,JM,JM1905,20180718,21:07,5,0,1102.5,0,1102.5,3,198420,1102.33,大商所,2018
20180720,XDCE,JM,JM1905,20180719,21:10,5,0,1125.0,0,1125.0,1,67500,1125.0,大商所,2018
20180724,XDCE,C,C1811,20180724,09:01,5,0,1806.0,0,1806.0,8,144420,1805.25,大商所,2018
20180725,XDCE,V,V1905,20180725,09:02,5,0,6750.0,0,6750.0,1,33750,6750.0,大商所,2018
20180726,XDCE,JM,JM1905,20180725,21:21,5,0,1145.5,0,1145.5,3,206610,1147.83,大商所,2018
20180726,XDCE,V,V1905,20180726,09:11,5,0,6755.0,0,6755.0,1,33775,6755.0,大商所,2018
20180731,XDCE,I,I1903,20180730,22:38,5,0,490.5,0,490.5,1,49050,490.5,大商所,2018
20180801,XDCE,JM,JM1905,20180731,21:25,5,0,1194.5,0,1194.5,3,215010,1194.5,大商所,2018
20180801,XDCE,PP,PP1905,20180801,09:14,5,0,9500.0,0,9500.0,20,948865,9488.65,大商所,2018
20180802,XDCE,PP,PP1905,20180802,09:20,5,0,9470.0,0,9470.0,10,473500,9470.0,大商所,2018
20180810,XDCE,JM,JM1905,20180809,21:30,5,0,1252.5,0,1252.5,2,150300,1252.5,大商所,2018
20180814,XDCE,J,J1905,20180813,21:04,5,0,2378.5,0,2375.0,11,2614700,2377.0,大商所,2018
20180815,XDCE,V,V1905,20180815,09:01,5,0,7275.0,0,7265.0,7,254325,7266.43,大商所,2018
20180817,XDCE,JM,JM1905,20180816,21:03,5,0,1254.0,0,1253.5,11,827370,1253.59,大商所,2018
20180822,XDCE,JM,JM1905,20180821,21:01,5,0,1272.5,0,1272.5,3,228750,1270.83,大商所,2018
20180829,XDCE,JM,JM1905,20180828,21:01,5,0,1260.0,0,1258.0,23,1735500,1257.61,大商所,2018
20180829,XDCE,P,P1809,20180828,21:01,5,0,4710.0,0,4702.0,13,611880,4706.77,大商所,2018
20180830,XDCE,J,J1905,20180829,21:01,5,0,2466.5,0,2466.0,20,4932750,2466.38,大商所,2018
20180831,XDCE,B,B1809,20180830,21:35,5,0,3329.0,0,3329.0,33,1098570,3329.0,大商所,2018
20180903,XDCE,C,C1903,20180903,09:01,5,0,1943.0,0,1942.0,19,369040,1942.32,大商所,2018
20180904,XDCE,I,I1907,20180903,21:10,5,0,492.5,0,492.5,10,492500,492.5,大商所,2018
20180907,XDCE,C,C1811,20180907,09:01,5,0,1885.0,0,1885.0,14,263890,1884.93,大商所,2018
20180910,XDCE,B,B1811,20180910,11:15,5,0,3666.0,0,3666.0,59,2162940,3666.0,大商所,2018
20180910,XDCE,M,M1907,20180907,21:02,5,0,2756.0,0,2756.0,8,220460,2755.75,大商所,2018
20180912,XDCE,I,I1907,20180911,21:06,5,0,507.0,0,507.0,2,101450,507.25,大商所,2018
20180913,XDCE,M,M1903,20180912,21:02,5,0,2992.0,0,2992.0,12,359040,2992.0,大商所,2018
20180914,XDCE,B,B1811,20180914,14:36,5,0,3601.0,0,3600.0,2,72010,3600.5,大商所,2018
20180918,XDCE,L,L1909,20180918,09:10,5,0,9185.0,0,9185.0,20,919100,9191.0,大商所,2018
20180920,XDCE,M,M1811,20180919,21:01,5,0,3342.0,0,3340.0,135,4510870,3341.39,大商所,2018
20180921,XDCE,M,M1903,20180920,21:02,5,0,2997.0,0,2997.0,3,89910,2997.0,大商所,2018
20180921,XDCE,Y,Y1909,20180920,21:01,5,0,5746.0,0,5744.0,9,517240,5747.11,大商所,2018
20180927,XDCE,J,J1909,20180926,22:41,5,0,2135.0,0,2134.5,2,426950,2134.75,大商所,2018
20180927,XDCE,PP,PP1909,20180927,09:36,5,0,9450.0,0,9450.0,4,189000,9450.0,大商所,2018
20181008,XDCE,C,C1811,20181008,09:03,5,0,1821.0,0,1821.0,1,18210,1821.0,大商所,2018
20181008,XDCE,V,V1909,20181008,09:01,5,0,6630.0,0,6630.0,3,99450,6630.0,大商所,2018
20181009,XDCE,PP,PP1909,20181009,09:01,5,0,9660.0,0,9660.0,5,240940,9637.6,大商所,2018
20181010,XDCE,P,P1909,20181009,21:06,5,0,5042.0,0,5042.0,1,50420,5042.0,大商所,2018
20181012,XDCE,I,I1907,20181011,21:07,5,0,512.0,0,512.0,1,51200,512.0,大商所,2018
20181012,XDCE,I,I1909,20181011,21:01,5,0,512.0,0,512.0,2,102200,511.0,大商所,2018
20181015,XDCE,JM,JM1905,20181012,21:01,5,0,1290.5,0,1290.5,14,1083210,1289.54,大商所,2018
20181015,XDCE,P,P1909,20181012,21:08,5,0,5048.0,0,5048.0,29,1464120,5048.69,大商所,2018
20181017,XDCE,B,B1907,20181017,14:07,5,0,3403.0,0,3403.0,1,34030,3403.0,大商所,2018
20181017,XDCE,C,C1811,20181017,09:01,5,0,1811.0,0,1811.0,56,1013580,1809.96,大商所,2018
20181018,XDCE,P,P1909,20181017,21:02,5,0,5088.0,0,5088.0,3,152600,5086.67,大商所,2018
20181019,XDCE,B,B1909,20181018,21:01,5,0,3318.0,0,3315.0,8,265210,3315.12,大商所,2018
20181023,XDCE,M,M1811,20181022,21:03,5,0,3502.0,0,3502.0,5,175130,3502.6,大商所,2018
20181029,XDCE,L,L1909,20181029,09:02,5,0,8990.0,0,8990.0,2,89800,8980.0,大商所,2018
20181030,XDCE,B,B1903,20181030,14:05,5,0,3427.0,0,3427.0,63,2165650,3437.54,大商所,2018
20181030,XDCE,L,L1909,20181030,09:01,5,0,8895.0,0,8895.0,3,133425,8895.0,大商所,2018
20181031,XDCE,M,M1811,20181030,21:14,5,0,3459.0,0,3459.0,2,68990,3449.5,大商所,2018
20181101,XDCE,A,A1909,20181031,21:23,5,0,3773.0,0,3773.0,2,75430,3771.5,大商所,2018
20181101,XDCE,L,L1909,20181101,09:02,5,0,8760.0,0,8760.0,13,571400,8790.77,大商所,2018
20181106,XDCE,PP,PP1909,20181106,09:16,5,0,9060.0,0,9060.0,10,453000,9060.0,大商所,2018
20181108,XDCE,CS,CS1909,20181108,09:01,5,0,2514.0,0,2512.0,45,1130940,2513.2,大商所,2018
20181108,XDCE,Y,Y1909,20181107,21:01,5,0,5732.0,0,5732.0,23,1318220,5731.39,大商所,2018
20181109,XDCE,J,J1909,20181108,21:01,5,0,2020.5,0,2020.5,2,405350,2026.75,大商所,2018
20181109,XDCE,V,V1909,20181109,09:01,5,0,6200.0,0,6200.0,3,93050,6203.33,大商所,2018
20181112,XDCE,B,B1903,20181112,14:39,5,0,3330.0,0,3330.0,1168,38948320,3334.62,大商所,2018
20181112,XDCE,B,B1909,20181109,21:44,5,0,3212.0,0,3212.0,2,64240,3212.0,大商所,2018
20181113,XDCE,B,B1903,20181113,10:34,5,0,3272.0,0,3272.0,1,32720,3272.0,大商所,2018
20181119,XDCE,B,B1909,20181116,21:02,5,0,3248.0,0,3248.0,2,64960,3248.0,大商所,2018
